Dataset,X1.,X2.,X3.,X4.,X5.,X6.,X7.,X8.,X9.,X10.,X11.,X12.,X13.,X14.,X15.,X16.,X17.,X18.,X19.,X20.,X21.,X22.,X23.,X24.,X25.,X26.,X27.,X28.,X29.,X30.,X31.,X32.,X33.,X34.,X35.,X36.,X37.,X38.,X39.,X40.,X41.,X42.,X43.,X44.,X45.,X46.,X47.,X48.,X49.,X50.,X51.,X52.,X53.,X54.,X55.,X56.,X57.,X58.,X59.,X60.,X61.,X62.,X63.,X64.,X65.,X66.,X67.,X68.,X69.,X70.,X71.,X72.,X73.,X74.,X75.,X76.,X77.,X78.,X79.,X80.,X81.,X82.,X83.,X84.,X85.,X86.,X87.,X88.,X89.,X90.,X91.,X92.,X93.,X94.,X95.,X96.,X97.,X98.,X99.
244,-5.68033166041631,-5.51488074747051,-5.38634406853243,-5.28017110223273,-5.19446008314409,-5.13036771004941,-5.07723385082114,-5.01586856163806,-4.93786815443771,-4.86641161801996,-4.81274939603315,-4.77121274004432,-4.70502244739479,-4.63341838575258,-4.56672629357323,-4.50925220906258,-4.46352696778114,-4.37353910496537,-4.33662313451734,-4.28151285447949,-4.22902836477834,-4.19824271899208,-4.15658117584667,-4.12042975786199,-4.09088151179556,-4.06052944599895,-4.01498250121377,-3.99163500872028,-3.95540148822244,-3.91917198696385,-3.89703898169831,-3.8685845083702,-3.85374062791384,-3.82345430215036,-3.7966675491063,-3.76348637444921,-3.7450153038173,-3.72189393591763,-3.68853916468017,-3.65461806508013,-3.62473342801834,-3.59152018542489,-3.55279949519141,-3.5224100982157,-3.48409627615472,-3.44413052609241,-3.3992814819776,-3.36980740973956,-3.31004940786913,-3.25221767680081,-3.19038090164382,-3.14476663280802,-3.08489526668647,-3.02717169390532,-2.97171874596854,-2.89733526649204,-2.82492940467176,-2.7699356601723,-2.68890865757555,-2.61961118425594,-2.52103490779953,-2.45775626705208,-2.39033324283315,-2.33473405438142,-2.2977863686053,-2.26505977311991,-2.2208561468455,-2.1631422287041,-2.09906248729432,-2.06361632156364,-2.00937818310366,-1.98027369809002,-1.94074975930563,-1.89573108253013,-1.85751928028894,-1.83523869888034,-1.80434828783281,-1.7682896546557,-1.73228467981917,-1.69931594130655,-1.67217166301349,-1.63599047036006,-1.59231662263517,-1.54912380106337,-1.51529409679679,-1.47166249218315,-1.42742066580623,-1.37311090521474,-1.32250166124891,-1.2804530334223,-1.21521673679556,-1.16557306681419,-1.08938545116542,-1.03926755387315,-0.954540467350831,-0.875319884041071,-0.790697370219819,-0.690392858792671,-0.567907523819555
245,-5.46456917843322,-5.27714700164324,-5.12456895169432,-5.03242255267208,-4.94696883670842,-4.84062095878022,-4.77012929986272,-4.70404721339037,-4.65824216614683,-4.60933668233315,-4.57421666171906,-4.51902010801339,-4.48583564055277,-4.46386609018323,-4.41697980546211,-4.37839448540276,-4.34283002776789,-4.31949149215936,-4.28448140799127,-4.25232111642426,-4.21856541338841,-4.17343781949518,-4.12684323644464,-4.08792556199209,-4.06017672828809,-4.03961538541991,-3.98482568139302,-3.94537569914466,-3.91124173426607,-3.86978148183986,-3.82008528021846,-3.78131142110066,-3.74483841494982,-3.71337980998139,-3.66978103466561,-3.61819662319409,-3.55202772209671,-3.50130041852363,-3.45689339317584,-3.42044461754307,-3.36590606779811,-3.31551849583628,-3.26612643178951,-3.21302091722286,-3.13296164810807,-3.07052097817721,-3.01010032636593,-2.95106821589072,-2.88952003452272,-2.8211557872874,-2.77513657189061,-2.7289518198834,-2.67827201545783,-2.62400640557441,-2.57882183173879,-2.52941028163656,-2.47751787814005,-2.43360542554643,-2.39098557574308,-2.35526988266442,-2.32077210380374,-2.28384734843894,-2.23980137085821,-2.19982085979827,-2.14453233403853,-2.10711936811286,-2.06947211709823,-2.03307972891337,-1.99560257108369,-1.9492763262903,-1.91865132149081,-1.8727908073261,-1.83314990585355,-1.80111205688386,-1.77184504995944,-1.71968191772548,-1.6957987189045,-1.66325700362363,-1.63755268214004,-1.59984733668304,-1.56949773562619,-1.54180868546931,-1.49971340471193,-1.46025979097676,-1.41567266308554,-1.38439962228686,-1.34699821203285,-1.31412630755495,-1.26065455131976,-1.2299910473457,-1.18565590879432,-1.13104662645798,-1.06280845612407,-1.02027851476848,-0.956593728163964,-0.887572509800888,-0.779612162843487,-0.669067000558392,-0.553746715138289
246,-5.70048243843276,-5.50101520173252,-5.3723981116248,-5.29176318976804,-5.19992616724764,-5.12275167534553,-5.03591398398155,-4.91085228941871,-4.86080164828961,-4.72344392337167,-4.59172623666331,-4.40451539638461,-4.28159102601185,-4.19999523784216,-4.10152947003001,-4.04441466156169,-3.99031361202071,-3.89406648034934,-3.83884148155972,-3.81228263803031,-3.75752865635686,-3.71275058130923,-3.67128481264525,-3.62676392733055,-3.58950393403058,-3.55520067001894,-3.52155150031925,-3.4777667985464,-3.45137618156049,-3.41752503603099,-3.39132908854203,-3.35873699651705,-3.31751861425495,-3.28724647228888,-3.24913391606159,-3.20953061597133,-3.1832164648599,-3.15229568363706,-3.11494260681496,-3.05912665124736,-3.0008967076912,-2.94041227382721,-2.88303708776886,-2.83203917695943,-2.76780587050945,-2.72026001399636,-2.64210133195084,-2.546752442985,-2.46317255884782,-2.40574106168014,-2.31413257892469,-2.25708256536643,-2.20533244493593,-2.14363009327953,-2.09162930317003,-2.04828687129485,-2.00216401275354,-1.96752377678082,-1.908207334222,-1.87122476024738,-1.82518639836226,-1.78865541649307,-1.76028450481616,-1.72912242154523,-1.69782041113397,-1.65599496975909,-1.61539422486348,-1.58637790768525,-1.55216045127295,-1.5257946186543,-1.49519481299004,-1.46264456340438,-1.4252588789613,-1.39117743534155,-1.35428654367833,-1.31767645154862,-1.29285318583861,-1.26985799662157,-1.23637704989259,-1.1978989545506,-1.15847389347407,-1.13263789045571,-1.10238341406075,-1.06673514684426,-1.04907591225786,-1.00961491281269,-0.961940162079136,-0.9271951693892,-0.880322849446375,-0.838521011567685,-0.791823581680895,-0.757098065605698,-0.7065644013052,-0.66365647173762,-0.598178314012881,-0.545189852332258,-0.464698762816099,-0.361156267983481,-0.259143996546602
247,-6.84256085255536,-6.65676377314293,-6.56659573240925,-6.50025543674159,-6.46476398487804,-6.42304883165288,-6.37783224052473,-6.32969010796442,-6.30043794102988,-6.26912259079305,-6.23466093059972,-6.19813896932823,-6.16529828171192,-6.14409502872275,-6.11328345250575,-6.08967847715934,-6.06184510278611,-6.03140926827544,-5.99464259592762,-5.97117585257963,-5.94028646188516,-5.91926194211054,-5.88678442942114,-5.8513885898679,-5.8160396104558,-5.77405645914377,-5.74092287073394,-5.70891096062253,-5.66628406003561,-5.63353204361346,-5.52430021435873,-5.41676135027469,-5.33148159642384,-5.1151963086349,-3.80937296239507,-3.43900900747787,-3.16833156977298,-2.94236501237417,-2.71512525429158,-2.3820017475487,-2.17266421036,-1.99685921657568,-1.85558201533297,-1.72781697883434,-1.62665854298615,-1.53621955426497,-1.46767458462094,-1.40949197720071,-1.36432520265739,-1.31248589645185,-1.26959056916588,-1.2083577107649,-1.15969077250594,-1.10641096513655,-1.06000575295438,-1.02332576663726,-0.980770349024755,-0.956508778294443,-0.92592033968199,-0.890569568837778,-0.852649007677701,-0.819950022505294,-0.789995086628247,-0.762563953469433,-0.739184096584525,-0.698998586110452,-0.662545390884176,-0.642314660104359,-0.609457119171286,-0.59184773208406,-0.57129058979629,-0.540935578676307,-0.515471012117048,-0.48855584603081,-0.46864959511351,-0.445031509950455,-0.420884032663659,-0.401520145274161,-0.37863957201726,-0.34951861800321,-0.321325073939902,-0.294116798561097,-0.269213537908939,-0.250513720440638,-0.221467138493655,-0.185136155222571,-0.148664801123099,-0.119589462190125,-0.0851991390952761,-0.0461079376629722,-0.0187806941542832,0.0219500359412458,0.0638007691752384,0.104248180264796,0.136942961158544,0.198836101494406,0.248195444567777,0.322062815751501,0.443796251395361
248,-5.61516486636267,-5.45889512553366,-5.35450807423276,-5.30052887054027,-5.22691747244304,-5.16653895788759,-5.12130112910261,-5.07898338802195,-5.01435773956902,-4.97211563406926,-4.9355386165634,-4.88140909631233,-4.82543567476843,-4.77289351634343,-4.72129396360721,-4.67817033927975,-4.61520044966062,-4.51141974867821,-4.42152880851428,-4.28407189204625,-4.13451643367534,-4.0383780958137,-3.90767999593702,-3.84178738753962,-3.78782230808125,-3.7281901192868,-3.68890619506581,-3.65439095190314,-3.62114578463625,-3.57489745299219,-3.53127542470974,-3.51225724761163,-3.47416708582389,-3.413272684398,-3.36449752891235,-3.33960334058112,-3.32052844657974,-3.29805813784153,-3.27488729569054,-3.2568213097468,-3.23257522076851,-3.21071057392291,-3.17646570077916,-3.14392974520928,-3.12664204449339,-3.09894274530923,-3.07239990325262,-3.0460594483554,-3.01448358792847,-2.98177319279039,-2.95255851852804,-2.93520019511032,-2.91212587897265,-2.8931761138547,-2.87063913401446,-2.84292285878414,-2.82294815422928,-2.78128512852223,-2.76436066792425,-2.72855086753357,-2.70043197265982,-2.66301270746618,-2.61537154519739,-2.58400908241167,-2.54765291382621,-2.50215534648523,-2.45320230468556,-2.40013430658593,-2.35834194082554,-2.29596302399794,-2.22520915953044,-2.13814389131059,-2.08032655714822,-2.00982353880745,-1.85694138430284,-1.72410678566877,-1.60795849318767,-1.47982237594659,-1.35196788300995,-1.25119635976604,-1.08412683930019,-0.972898717682091,-0.88551991349712,-0.81158721282387,-0.728338164368934,-0.680621803305775,-0.62797735698231,-0.531158202219443,-0.453299020183612,-0.40012108627563,-0.348802473747305,-0.273373039008241,-0.222607981929369,-0.166997523980718,-0.104972305512772,0.0016219256042049,0.0581327322650854,0.105266783532409,0.229679428621779
249,-5.26310537905696,-5.02997490365831,-4.94505802630935,-4.88367145408973,-4.837220408445,-4.78180015899307,-4.73687290425303,-4.6983098318786,-4.66073011084553,-4.6144274819426,-4.58853193397486,-4.5592747561828,-4.5307674250068,-4.50927052021392,-4.47923005018393,-4.45373230755639,-4.43284734981804,-4.39948700127185,-4.37911348458469,-4.36217685586999,-4.33907928776078,-4.31660754830712,-4.29162964256665,-4.26434100107929,-4.2448673704977,-4.22356427984669,-4.20015140814216,-4.18016055274712,-4.16949836355356,-4.14975450537294,-4.13477928824589,-4.11663963629258,-4.0960924356814,-4.07607899338359,-4.05288420344734,-4.03708299992163,-4.00729145152957,-3.98394801312462,-3.96218547945226,-3.94508013697304,-3.92882081401837,-3.90029602001989,-3.87594888560455,-3.85043737413663,-3.82927491218245,-3.80440154693134,-3.76330293352826,-3.73450832363672,-3.70745346908304,-3.67721520179784,-3.65620104171682,-3.62231038113633,-3.58320932212036,-3.54451529262573,-3.49763167033235,-3.46377950705856,-3.40214196686309,-3.35236480719414,-3.28544101010241,-3.24439577018519,-3.18400152301755,-3.12431854367857,-3.04434840417765,-2.97082130957764,-2.88253622048099,-2.8040415275166,-2.68605230412302,-2.62632270006677,-2.55189013141929,-2.44441171796387,-2.32494319245403,-2.23187631347422,-2.13343846102951,-2.05833864375978,-2.00336585564982,-1.9317124848182,-1.84703482107671,-1.75725197731108,-1.68148208677076,-1.59572866111475,-1.5234992344879,-1.47844481263941,-1.42746383364764,-1.38445094782534,-1.32750311576933,-1.27214875686458,-1.21717351975729,-1.18069536040563,-1.12109356338894,-1.07823004082054,-1.02326314455424,-0.977778777467501,-0.923648712777946,-0.84371597438986,-0.771158756157097,-0.70917409505418,-0.605809002898561,-0.492335084070104,-0.294877344874156
250,-5.30398439955422,-5.10632412534345,-4.98876968681143,-4.89590021271227,-4.83408782042603,-4.78906790329619,-4.73262675259362,-4.68013847768015,-4.65886656063767,-4.61785456569216,-4.59581263827644,-4.56620026570045,-4.54458762622485,-4.51905235538749,-4.49342373382798,-4.46291480477051,-4.43175348309064,-4.40808955024716,-4.37770182476824,-4.35310029811628,-4.32953719473695,-4.31417979222165,-4.29468645569666,-4.27651769161041,-4.26185084893273,-4.24813672119277,-4.22760571388862,-4.20727491743531,-4.18391181803367,-4.16795902724936,-4.14958292561326,-4.13016543801387,-4.10566202852405,-4.08439623431702,-4.06858985906818,-4.04845776597852,-4.03229480663836,-4.00869373394133,-3.98337388830225,-3.95942423132919,-3.94369526130514,-3.92654203946174,-3.89183115078225,-3.86327247576405,-3.83265393937477,-3.810970595988,-3.79848002504331,-3.76456566422133,-3.7448129653179,-3.72336489885505,-3.70085493230172,-3.67378921471774,-3.64778160494924,-3.61799056842159,-3.58495681972188,-3.5413433194902,-3.50688597186359,-3.46342156439957,-3.41055924653658,-3.35577210690428,-3.28470809755079,-3.21708575167167,-3.15072698433047,-3.06780630834739,-2.98419230583201,-2.91458961238448,-2.82973607367155,-2.73215918553893,-2.64496793730895,-2.56330926607467,-2.45329277170013,-2.36578542484468,-2.28912268124583,-2.17890447456832,-2.07180580104577,-1.97166545418417,-1.90579849806431,-1.8532248068175,-1.78518140561511,-1.69372136968523,-1.6422222273722,-1.57855801071655,-1.50793353989665,-1.462354800405,-1.41726090135331,-1.31542169357804,-1.24187682113344,-1.20036586203052,-1.10547615352018,-1.04600349016659,-0.955586338914008,-0.876464809507737,-0.7950043489226,-0.717801419471633,-0.642202847186866,-0.534760088309333,-0.463561739037062,-0.281914356734335,-0.152418137036115
251,-7.50060406644265,-7.31568531367441,-7.22453750654282,-7.15873068649964,-7.10150115943958,-7.05673008968646,-7.01656648969352,-6.97205929774841,-6.92728024406638,-6.89863936610913,-6.85592589544106,-6.82831468401247,-6.8083161172075,-6.77761587240163,-6.75350948106337,-6.7100962220086,-6.67513416419199,-6.64070903161632,-6.6176971791576,-6.59183301365527,-6.56318182133433,-6.54269396202363,-6.50623196393038,-6.48057620484021,-6.44319816584867,-6.41271731047212,-6.37888906238414,-6.33957082531739,-6.31260772995566,-6.27778630681663,-6.2426885696717,-6.21491050151308,-6.17324873019875,-6.14144749597774,-6.11890161651796,-6.09004818908714,-6.05346523630608,-6.02478787373861,-5.99974267166121,-5.97284644317483,-5.95650505506225,-5.92931536198481,-5.91326573197078,-5.89286818961649,-5.87196081279854,-5.85159727876653,-5.83837312534595,-5.82148984661924,-5.80776225137433,-5.78847997174316,-5.77248104933089,-5.75060618985566,-5.7271686788993,-5.70194176424741,-5.68278052309276,-5.66487976757023,-5.64808354846025,-5.62355854388597,-5.60693434332507,-5.58852740119916,-5.56627950607199,-5.54225634043483,-5.52432619969197,-5.50170806867321,-5.47657993732107,-5.45118578216149,-5.42511897805107,-5.39345601388345,-5.35520142128968,-5.32372698157938,-5.28770657708482,-5.24234832966094,-5.16360339355818,-5.08764229228128,-4.96331883504313,-4.7918776771462,-4.43609480559558,-4.16033878258927,-3.90671049353944,-3.77296698867671,-3.55401493540181,-3.39219150651927,-3.30089363471751,-3.16319138990221,-3.03565247998003,-2.95383561249742,-2.87750803731229,-2.80351449151009,-2.73818636226256,-2.67510743794874,-2.61434056589527,-2.54037749875816,-2.48438156237677,-2.43621993271515,-2.32767241905314,-2.22420184788523,-2.11517665541078,-2.00476343624013,-1.83562953315764
252,-7.84032945442215,-7.65461502261023,-7.53334366265824,-7.47489481007037,-7.42118950728039,-7.36541939195098,-7.32860901811522,-7.26432102207691,-7.22546291589281,-7.17696637764539,-7.14038364384961,-7.10645778992515,-7.06838203008748,-7.03205721805308,-6.99245060103615,-6.94296008050504,-6.903227620621,-6.87231697059873,-6.82487927240478,-6.77525657762342,-6.73291562621348,-6.69655578403024,-6.65663102380553,-6.62598879879319,-6.57804025677483,-6.54087019718077,-6.49697500474364,-6.46390845329261,-6.4302944349029,-6.39401329718629,-6.37536198210009,-6.34249644275055,-6.31540797447591,-6.2889097472902,-6.2552828554959,-6.23326234505312,-6.20091528505415,-6.17848778239262,-6.15089825302503,-6.1294798557775,-6.11377583693703,-6.08213949583139,-6.0637977413857,-6.04555834155328,-6.01586459855542,-5.98361986340035,-5.96150412485545,-5.93313890269902,-5.90099102395917,-5.86714773671626,-5.84164834469138,-5.81992828284457,-5.78953573873379,-5.72790631126951,-5.67754197194726,-5.62325637896506,-5.56268396229866,-5.48787430830316,-5.42204861476187,-5.27733322874591,-5.20144543412299,-5.07862618476855,-4.98768469225678,-4.89218100945406,-4.83131286568834,-4.76599605917126,-4.67753128122332,-4.59684130137378,-4.50822772554628,-4.44908529587954,-4.39001064993104,-4.34072444283129,-4.27341318165659,-4.18531788736834,-4.12338730805717,-4.07534742905826,-4.030285285493,-3.97126876232328,-3.92283993743554,-3.870047588294,-3.81593630928125,-3.76601617444703,-3.72586332739027,-3.68483100765703,-3.61977386227091,-3.56050675967679,-3.50647960741864,-3.45042874283474,-3.40416632779521,-3.34260212989391,-3.26276873812628,-3.21124959596468,-3.13636578343668,-3.06423233711754,-3.00100559981374,-2.9214378880906,-2.82262162054531,-2.63330076006741,-2.39994958178717
253,-7.54194259243345,-7.43699300397157,-7.33904355553761,-7.23329645824921,-7.17436876623621,-7.10979724294428,-7.07014827552662,-7.02719286796414,-6.9833564639673,-6.92704956086095,-6.87474279266885,-6.80621563348774,-6.73647132652404,-6.67916010655644,-6.62492299082991,-6.58982577210117,-6.49829803036624,-6.43176485517778,-6.30970865058872,-6.24619046244242,-6.1868077856585,-6.13970183516098,-6.09865030441001,-6.03904397678847,-5.97809792314904,-5.93341458043135,-5.90355379470231,-5.86612051323407,-5.82248188446491,-5.79002441907905,-5.76393690683039,-5.73107251186926,-5.69573546152824,-5.67645970085394,-5.64495186372528,-5.6246593433201,-5.60314912028897,-5.58635253159533,-5.5665037713623,-5.54003823236849,-5.5083715654054,-5.48087997623537,-5.45364628483736,-5.42323800853343,-5.39970859345015,-5.37318378310317,-5.353925799964,-5.32596149194341,-5.30740205791365,-5.28427000934381,-5.26592531979268,-5.24095611798586,-5.21786616895459,-5.19278891972012,-5.17498804081613,-5.15841850382398,-5.12769740863165,-5.10780068162842,-5.08250820159095,-5.05362837327668,-5.02243957675572,-4.99835379188125,-4.97346453790278,-4.94522541932093,-4.92170410659006,-4.89717629476762,-4.85951630266819,-4.82737202894509,-4.79785596061541,-4.7690055683037,-4.71176257669628,-4.6684554004043,-4.60976086643779,-4.55153712437596,-4.49892524432712,-4.41699075832955,-4.36161073421864,-4.29064863773505,-4.23217317952916,-4.04595449246408,-3.80548546076879,-3.59317649167601,-3.43799862296137,-3.28078253004964,-3.14924283545302,-3.00284775635964,-2.93381663401525,-2.80098591110956,-2.679975207064,-2.59019719831647,-2.51662605299228,-2.4738358663997,-2.37943135510018,-2.31919667998156,-2.22999738627797,-2.15641835708301,-2.08625494013379,-1.95105746499595,-1.81594085062677
254,-8.61026280140096,-7.64185306219806,-7.25027213771415,-7.02132665315428,-6.91921953835168,-6.80694559763233,-6.75748397840304,-6.67253467045443,-6.59879738235194,-6.50990741200491,-6.46869300846262,-6.41011286868177,-6.37888671024378,-6.3227206953318,-6.28658494812148,-6.22975702515783,-6.16604629997325,-6.125691354794,-6.07862694231061,-6.04958173611866,-5.96919608957421,-5.90641530833167,-5.86245886361188,-5.82620693740056,-5.79613699348633,-5.75656431561256,-5.72102750193514,-5.67649829191009,-5.64881451723755,-5.61920224154842,-5.58608849272721,-5.55663688214599,-5.52867549104576,-5.49634468363829,-5.46588610926334,-5.44295347201173,-5.41322264147373,-5.39372815868759,-5.36539655900576,-5.33998969643924,-5.3156668343601,-5.29115260426983,-5.25675858251048,-5.23352768096916,-5.19992459610955,-5.1750082707736,-5.13525028392608,-5.11005966382509,-5.07410561710677,-5.0343784806804,-4.98684230960827,-4.9461066810049,-4.91082541332938,-4.87679650947508,-4.82878015609928,-4.78672382204964,-4.71554744838441,-4.67315439259295,-4.61397217048861,-4.58605409925542,-4.5349012208723,-4.49654895204796,-4.43474035529641,-4.38329871288484,-4.30557849238367,-4.24972448817851,-4.15266882430287,-4.07382062169151,-3.98411233777865,-3.92615828993844,-3.87494326287625,-3.82288578761103,-3.74826706488419,-3.69907032637257,-3.6287938765133,-3.56054508679973,-3.5066188184399,-3.45446185447992,-3.38900937599857,-3.3131220208773,-3.23140651314508,-3.14103072810748,-3.05935936313548,-2.93502294413501,-2.85337473406582,-2.78583563878328,-2.71516552915642,-2.66036289806011,-2.58902913648769,-2.49213010368672,-2.40260647913143,-2.35582030149339,-2.27880581241582,-2.21592843001901,-2.14617184118823,-2.04726073731507,-1.96550296341152,-1.87230413967709,-1.7137800788214
